REGION,POPULATION,ID
Neuhardenberg,2496,192
Falkenhagen (Mark),730,7374
Fichtenhöhe,537,5838
Lietzen,685,3252
Lindendorf,1448,2135
Vierlinden,1513,9357
Bliesdorf,990,10066
Neulewin,951,4491
Neutrebbin,1499,150
Oderaue,1721,1292
Prötzel,1011,2622
Reichenow-Möglin,576,8091
Birkenwerder,7718,636
"Fürstenberg/Havel, Stadt",6150,10887
Glienicke/Nordbahn,10993,4483
"Hennigsdorf, Stadt",25520,1282
"Hohen Neuendorf, Stadt",24459,1388
"Kremmen, Stadt",7122,9125
Leegebruch,6598,6303
"Liebenwalde, Stadt",4299,10795
Löwenberger Land,8044,10094
Mühlenbecker Land,13933,2196
Oberkrämer,10413,2032
"Oranienburg, Stadt",41269,9127
"Velten, Stadt",11441,1695
"Zehdenick, Stadt",13619,1274
"Gransee, Stadt",5935,2985
Großwoltersdorf,796,8685
Schönermark,437,2281
Sonnenberg,853,10319
Stechlin,1206,8257
"Calau, Stadt",8378,7618
"Großräschen, Stadt",9351,6488
"Lauchhammer, Stadt",16069,5010
"Lübbenau/Spreewald, Stadt",16489,8227
Schipkau,7153,3463
"Schwarzheide, Stadt",5954,1295
"Senftenberg, Stadt",25582,6710
"Vetschau/Spreewald, Stadt",8757,7281
Altdöbern,2698,10071
Bronkow,638,2860
Luckaitztal,886,2255
Neu-Seeland,641,10536
Neupetershain,1372,9536
Frauendorf,721,1157
Großkmehlen,1104,3540
Kroppen,712,795
Lindenau,710,2879
"Ortrand, Stadt",2271,5326
Tettau,839,8793
Grünewald,582,2076
Guteborn,563,2232
Hermsdorf,828,1138
Hohenbocka,1054,1875
"Ruhland, Stadt",3888,3227
Schwarzbach,703,4270
"Beeskow, Stadt",8038,5880
"Eisenhüttenstadt, Stadt",28219,6532
"Erkner, Stadt",11368,7425
"Friedland, Stadt",3192,8294
"Fürstenwalde/Spree, Stadt",30913,4883
Grünheide (Mark),8006,7167
Rietz-Neuendorf,4232,7519
Schöneiche bei Berlin,11979,5042
Steinhöfel,4431,6887
"Storkow (Mark), Stadt",9016,9566
Tauche,3936,10227
Woltersdorf,7698,3884
Brieskow-Finkenheerd,2416,2256
Groß Lindow,1796,10808
Vogelsang,765,4166
Wiesenau,1316,6534
Ziltendorf,1598,3733
Lawitz,612,3180
Neißemünde,1729,3661
Neuzelle,4443,9973
Berkenbrück,973,6737
Briesen (Mark),2199,8130
Jacobsdorf,1885,2260
Madlitz-Wilmersdorf,683,2275
Bad Saarow,4842,4330
Diensdorf-Radlow,564,5332
Langewahl,803,9047
Reichenwalde,1114,7061
Wendisch Rietz,1429,10372
Grunow-Dammendorf,543,6025
Mixdorf,928,640
"Müllrose, Stadt",4389,4938
Ragow-Merz,522,57
Schlaubetal,1883,9401
Siehdichum,1573,6533
Gosen-Neu Zittau,2893,9130
Rauen,1962,602
Spreenhagen,3289,6142
Fehrbellin,8623,6479
Heiligengrabe,4633,7012
"Kyritz, Stadt",9314,4645
"Neuruppin, Stadt",30328,910
"Rheinsberg, Stadt",8304,6644
"Wittstock/Dosse, Stadt",14889,444
Wusterhausen/Dosse,6163,6791
Herzberg (Mark),647,5070
"Lindow (Mark), Stadt",3107,10320
Rüthnick,487,8215
Vielitzsee,479,2803
Breddin,920,2238
Dreetz,1156,4261
"Neustadt (Dosse), Stadt",3541,4558
Sieversdorf-Hohenofen,783,7617
Stüdenitz-Schönermark,628,6558
Zernitz-Lohm,895,3801
Dabergotz,593,3436
Märkisch Linden,1193,6083
Storbeck-Frankendorf,481,9255
Temnitzquell,783,1020
Temnitztal,1460,6796
Walsleben,835,10929
"Beelitz, Stadt",11713,10649
"Bad Belzig, Stadt",11214,11045
Groß Kreutz (Havel),8156,755
Kleinmachnow,19874,314
Kloster Lehnin,10792,6325
Michendorf,11661,9381
Nuthetal,8577,5647
Schwielowsee,9986,274
Seddiner See,3932,7917
Stahnsdorf,14031,5488
"Teltow, Stadt",22356,5389
"Treuenbrietzen, Stadt",7570,8292
"Werder (Havel), Stadt",23196,2193
Wiesenburg/Mark,4584,11046
Beetzsee,2430,10940
Beetzseeheide,643,10938
"Havelsee, Stadt",3427,10939
Päwesin,542,4677
Roskow,1231,4672
Borkheide,1851,2794
Borkwalde,1466,4216
"Brück, Stadt",3677,10828
Golzow,1346,55
Linthe,915,10709
Planebruch,1108,8287
Mühlenfließ,943,8805
"Niemegk, Stadt",2041,10416
Planetal,976,9924
Rabenstein/Fläming,862,11057
Bensdorf,1294,2348
Rosenau,949,4028
Wusterwitz,3097,1858
Buckautal,517,533
Görzke,1309,11069
Gräben,556,4091
Wenzlow,554,3571
Wollin,912,4070
"Ziesar, Stadt",2528,6968
Groß Pankow (Prignitz),4067,9035
Gumtow,3617,7199
Karstädt,6270,3159
"Perleberg, Stadt",12244,2089
Plattenburg,3604,1149
"Pritzwalk, Stadt",12356,8879
"Wittenberge, Stadt",17792,10633
"Bad Wilsnack, Stadt",2651,8604
Breese,1504,981
Legde/Quitzöbel,634,5878
Rühstädt,513,10635
Weisen,1012,5625
Cumlosen,792,10634
Lanz,822,7728
"Lenzen (Elbe), Stadt",2334,7729
Lenzerwische,482,10594
Gerdshagen,523,7190
Halenbeck-Rohlsdorf,582,3671
Kümmernitztal,382,6736
Marienfließ,768,803
"Meyenburg, Stadt",2267,10941
Berge,791,6462
Gülitz-Reetz,488,6684
Pirow,483,6523
"Putlitz, Stadt",2794,4607
Triglitz,504,5004
"Drebkau, Stadt",5863,10072
"Forst (Lausitz), Stadt",19757,4437
"Guben, Stadt",18620,3042
Kolkwitz,9315,3237
Neuhausen/Spree,5189,4316
Schenkendöbern,3885,9972
"Spremberg, Stadt",22996,8706
"Welzow, Stadt",3931,7491
Briesen,806,3859
Burg (Spreewald),4372,8254
Dissen-Striesow,1022,2092
Guhrow,543,3993
Schmogrow-Fehrow,856,5665
Werben,1733,7442
"Döbern, Stadt",3558,9276
Felixsee,2105,7092
Groß Schacksdorf-Simmersdorf,1002,8629
Hornow-Wadelsdorf,619,3426
Jämlitz-Klein Düben,488,4517
Neiße-Malxetal,1756,6790
Tschernitz,1322,5166
Wiesengrund,1463,3618
Drachhausen,850,7334
Drehnow,570,10804
Heinersbrück,614,7070
Jänschwalde,1637,7739
"Peitz, Stadt",4504,3529
Tauer,750,7457
Teichland,1189,6253
Turnow-Preilack,1209,9669
Am Mellensee,6526,10103
"Baruth/Mark, Stadt",4188,10095
Blankenfelde-Mahlow,25503,6525
Großbeeren,7559,4455
"Jüterbog, Stadt",12229,6715
"Luckenwalde, Stadt",20242,7724
"Ludwigsfelde, Stadt",23661,3266
Niedergörsdorf,6162,670
Niederer Fläming,3247,9012
Nuthe-Urstromtal,6521,9568
Rangsdorf,10394,1032
"Trebbin, Stadt",9180,9567
"Zossen, Stadt",17267,10096
"Dahme/Mark, Stadt",5329,8060
Dahmetal,497,301
Ihlow,750,5079
"Angermünde, Stadt",13854,10658
Boitzenburger Land,3459,281
"Lychen, Stadt",3263,5282
Nordwestuckermark,4593,10029
"Prenzlau, Stadt",19296,4188
"Schwedt/Oder, Stadt",31785,306
"Templin, Stadt",16237,10652
Uckerland,2955,102
"Brüssow, Stadt",1991,7788
Carmzow-Wallmow,677,5567
Göritz,810,7610
Schenkenberg,612,7251
Schönfeld,601,6399
Casekow,1981,3106
"Gartz (Oder), Stadt",2449,4554
Hohenselchow-Groß Pinnow,829,5487
Mescherin,780,4155
Tantow,729,5498
Flieth-Stegelitz,585,10630
Gerswalde,1671,10650
Milmersdorf,1543,10651
Mittenwalde,419,8747
Temmen-Ringenwalde,590,10653
Gramzow,2005,6729
Grünow,941,10528
Oberuckersee,1727,8503
Randowtal,1011,6389
Uckerfelde,1000,2984
Zichow,626,8496
Berkholz-Meyenburg,1272,8410
Mark Landin,1059,5533
Pinnow,905,5055
Schöneberg,868,149
Passow,1559,1444
"Greifswald, Hansestadt",55447,11124
"Neubrandenburg, Stadt",64111,3981
"Rostock, Hansestadt",200265,11123
"Schwerin, Landeshauptstadt",91293,9307
"Stralsund, Hansestadt",56729,11122
"Wismar, Hansestadt",42468,2678
"Bad Doberan, Stadt",11499,1961
Graal-Müritz,4206,4718
"Kröpelin, Stadt",4834,7503
"Kühlungsborn, Stadt",7347,1031
"Neubukow, Stadt",3970,6607
Sanitz,5700,6351
Satow,5539,9224
Dummerstorf,7067,10213
Admannshagen-Bargeshagen,2827,2352
Bartenshagen-Parkentin,1225,341
Börgerende-Rethwisch,1663,4830
Hohenfelde,841,7340
Nienhagen,1861,633
Reddelich,886,948
Retschow,953,1805
Steffenshagen,460,1214
Wittenbeck,774,1468
Broderstorf,3081,3183
Klein Kussewitz,722,3872
Mandelshagen,259,3338
Poppendorf,667,3493
Roggentin,2640,3258
Steinfeld,548,9053
Thulendorf,575,5819
Alt Bukow,504,2496
Bastorf,1009,10023
Biendorf,1191,5976
Kirch Mulsow,332,3248
"Rerik, Stadt",2223,2784
Am Salzhaff,507,6920
Carinerland,977,7055
Bentwisch,2430,1652
Blankenhagen,796,2024
Gelbensande,1616,4708
Mönchhagen,1111,7558
Rövershagen,2494,5923
Benitz,375,8364
Bröbberow,491,1165
Kassow,363,4352
Rukieten,295,10569
"Schwaan, Stadt",4991,2711
Vorbeck,299,6742
Wiendorf,777,4944
Elmenhorst/Lichtenhagen,3946,9007
Kritzmow,3257,6000
Lambrechtshagen,2718,5340
Papendorf,2433,7926
Pölchow,898,4665
Stäbelow,1400,2561
Ziesendorf,1340,1829
Cammin,781,726
Gnewitz,216,8953
Grammow,175,5329
Nustrow,161,3432
Selpin,494,4129
Stubbendorf,135,2473
"Tessin, Stadt",3915,5411
Thelkow,474,1079
Zarnewanz,386,3604
"Dargun, Stadt",4541,3580
"Demmin, Hansestadt",11717,944
Düvier,460,9509
Görmin,898,4781
"Loitz, Stadt",4126,3147
Sassen-Trantow,915,8549
Alt Tellin,432,3068
Bentzin,830,8467
Daberkow,363,6639
"Jarmen, Stadt",3122,2749
Kruckow,656,4929
Tutow,1281,4269
Völschow,522,8099
Beggerow,558,266
Hohenbollentin,123,3079
Lindenberg,236,2480
Meesiger,244,405
Kentzlin,203,5390
Nossendorf,727,9514
Sarow,741,2084
Schönfeld,394,2733
Sommersdorf,258,6154
Verchen,418,9213
Warrenzin,429,5974
Borrentin,890,1093
Hohenmocker,534,9930
Kletzin,774,1228
Siedenbrünzow,577,9217
Utzedel,514,9050
Altenhagen,336,2008
"Altentreptow, Stadt",5663,2894
Bartow,506,7417
Breesen,565,5201
Breest,173,2661
Burow,1036,7719
Gnevkow,382,7941
Golchen,301,8000
Grapzow,405,3944
Grischow,265,5933
Groß Teetzleben,690,5888
Gültz,573,3113
Kriesow,324,7472
Pripsleben,266,4797
Röckwitz,295,2708
Siedenbollentin,586,4030
Tützpatz,579,4906
Werder,578,6628
Wildberg,559,7380
Wolde,627,6504
Basedow,725,3830
Duckow,247,866
Faulenrost,701,3541
Gielow,1190,1736
Kummerow,616,5749
"Malchin, Stadt",7802,657
"Neukalen, Stadt",1905,2109
Bredenfelde,199,5633
Briggow,337,6622
Grammentin,229,6186
Gülzow,454,1893
Ivenack,893,9101
Jürgenstorf,1084,10806
Kittendorf,337,2481
Knorrendorf,675,2958
Mölln,550,7483
Ritzerow,434,1492
Rosenow,982,2182
"Stavenhagen, Reuterstadt, Stadt",5700,9102
Zettemin,320,2482
"Güstrow, Stadt",28885,2514
"Teterow, Stadt",8881,4250
Baumgarten,864,3911
Bernitt,1673,8702
"Bützow, Stadt",7737,1375
Dreetz,215,2538
Jürgenshagen,1081,6508
Klein Belitz,834,4760
Penzin,149,8360
Rühn,632,3398
Steinhagen,729,6289
Tarnow,1120,9705
Warnow,943,7137
Zepelin,448,6891
Altkalen,834,2477
Behren-Lübchin,612,10664
Boddin,320,1625
Finkenthal,277,5098
"Gnoien, Stadt",3131,10663
Lühburg,225,713
Walkendorf,447,1006
Wasdow,375,10662
Glasewitz,456,209
Groß Schwiesow,327,7957
Gutow,960,6560
Klein Upahl,279,5704
Kuhs,310,922
Lohmen,785,2257
Lüssow,955,2380
Mistorf,664,5069
Mühl Rosin,1075,2515
Plaaz,802,271
Reimershagen,440,2507
Sarmstorf,518,7624
Zehna,643,3694
Gülzow-Prüzen,1599,4291
Hoppenrade,676,279
"Krakow am See, Stadt",3568,2516
Kuchelmiß,736,1150
Lalendorf,3107,280
Langhagen,579,5538
Dobbin-Linstow,513,2036
Alt Sührkow,409,3650
Dahmen,511,2500
Dalkendorf,276,4597
Groß Roge,643,6596
Groß Wokern,1041,4430
Groß Wüstenfelde,891,5627
Hohen Demzin,410,4135
Jördenstorf,914,2479
Lelkendorf,503,2478
Thürkow,392,3122
Warnkenhagen,366,5264
Schorssow,487,4824
Schwasdorf,508,5678
Sukow-Levitzow,471,5464
Prebberede,798,3094
Diekhof,929,10796
Hohen Sprenz,507,2364
"Laage, Stadt",5476,10797
Wardow,1330,7169
Dolgen am See,639,1159
"Boizenburg/ Elbe, Stadt",10201,4462
"Hagenow, Stadt",11421,9953
"Lübtheen, Stadt",4602,974
"Ludwigslust, Stadt",11916,6786
Besitz,455,7247
Brahlstorf,728,7807
Dersenow,450,539
Gresse,657,8982
Greven,701,4045
Neu Gülze,783,5033
Nostorf,925,1677
Schwanheide,700,1309
Teldau,908,4252
Tessin b. Boizenburg,406,3434
Bengerstorf,564,7840
Alt Zachun,370,2687
Bandenitz,461,2404
Belsch,225,4005
Bobzin,275,7364
Bresegard bei Picher,308,3596
Gammelin,460,960
Groß Krams,184,514
Hoort,564,5035
Hülseburg,165,7034
Kirch Jesar,636,8
Kuhstorf,759,4755
Moraas,483,2192
Pätow-Steegen,381,8170
Picher,661,7062
Pritzier,488,1008
Redefin,537,4988
Setzin,486,1361
Strohkirchen,318,6512
Toddin,490,7188
Warlitz,432,1086
Alt Krenzlin,743,4266
Bresegard bei Eldena,228,5409
Göhlen,350,7631
Groß Laasch,981,6769
Leussow,279,2065
Lübesse,720,7343
Lüblow,605,4729
Rastow,1913,2001
Sülstorf,874,695
Uelitz,416,342
Warlow,490,2037
Wöbbelin,897,6176
Blievenstorf,451,6439
Brenz,520,4710
"Neustadt-Glewe, Stadt",6511,9263
Dümmer,1434,1639
Holthusen,862,7502
Klein Rogahn,1321,8097
Pampow,2936,7193
Schossin,253,5743
Stralendorf,1370,6602
Warsow,657,6265
Wittenförden,2712,8757
Zülow,160,1740
Gallin,524,8345
Kogel,642,7285
Vellahn,2726,5456
"Zarrentin am Schaalsee, Stadt",4772,7284
Lüttow-Valluhn,803,7046
Körchow,796,9771
Lehsen,345,4773
"Wittenburg, Stadt",4981,9209
Wittendörp,2865,6993
"Dömitz, Stadt",3095,898
Karenz,261,2048
Malk Göhren,456,3534
Malliß,1261,5810
Neu Kaliß,2004,6915
Vielank,1367,2788
Grebs-Niendorf,583,10762
Balow,343,8832
Brunow,344,7688
Dambeck,294,3971
Eldena,1255,156
Gorlosen,510,687
"Grabow, Stadt",5807,9045
Karstädt,595,8927
Kremmin,240,5821
Milow,409,8482
Möllenbeck,209,8355
Muchow,326,8746
Prislich,726,7098
Steesow,193,7115
Zierzow,411,4337
"Neustrelitz, Stadt",20420,168
Feldberger Seenlandschaft,4542,6863
"Friedland, Stadt",6413,7962
Genzkow,138,7296
Glienke,157,59
Eichhorst,491,5626
Datzetal,897,3747
Galenbeck,1194,7634
Blankensee,1706,548
Blumenholz,800,7946
Carpin,893,7690
Godendorf,231,124
Grünow,311,5393
Hohenzieritz,483,3599
Klein Vielen,676,2540
Kratzeburg,548,10931
Möllenbeck,723,4599
Userin,662,1354
Wokuhl-Dabelow,588,10886
Beseritz,123,1651
Blankenhof,688,7669
Brunn,1097,2771
Neddemin,334,395
Neuenkirchen,1136,6360
Neverin,1063,10817
Staven,448,1301
Trollenhagen,945,2834
Woggersin,514,1622
Wulkenzin,1457,5290
Zirzow,329,7078
Sponholz,748,3032
"Burg Stargard, Stadt",4991,4133
Cammin,314,2882
Cölpin,780,622
Groß Nemerow,1184,1046
Holldorf,788,2786
Pragsdorf,507,8845
Lindetal,1168,4490
Kublank,171,1125
Mildenitz,514,5446
Neetzka,253,8554
Petersdorf,165,8938
Schönbeck,457,1462
Schönhausen,253,6520
Voigtsdorf,114,4637
"Woldegk, Stadt",3747,26
Groß Miltzow,1131,5504
Helpt,365,7655
"Mirow, Stadt",3561,3056
Priepert,326,7119
Roggentin,656,6893
"Wesenberg, Stadt",3094,899
Wustrow,714,6159
"Waren (Müritz), Stadt",21026,3069
Ankershagen,605,6897
Krukow,198,3777
Lapitz,171,9004
Mallin,371,3798
Möllenhagen,1663,4799
"Penzlin, Stadt",3976,10678
Puchow,147,6816
Alt Schwerin,552,547
Göhren-Lebbin,601,1402
"Malchow, Stadt",6718,2488
Nossentiner Hütte,693,10819
Penkow,290,2487
Silz,343,8535
Walow,502,2483
Zislow,191,8681
Fünfseen,1129,2484
Grabowhöfe,949,2848
Groß Dratow,368,1898
Groß Gievitz,465,2856
Groß Plasten,718,5910
Hinrichshagen,158,7198
Hohen Wangelin,616,3600
Jabel,539,5008
Kargow,666,5608
Klink,1051,578
Klocksin,343,8784
Moltzow,368,4384
Neu Gaarz,101,1100
Schloen,489,8080
Schwinkendorf,538,1578
Torgelow am See,447,6600
Varchentin,309,3763
Vielist,474,1747
Vollrathsruhe,450,2499
Lansen-Schönau,447,2688
Altenhof,367,1238
Bollewick,652,2746
Buchholz,144,2436
Bütow,470,6437
Fincken,538,8269
Gotthun,310,10728
Grabow-Below,113,2813
Groß Kelle,123,3496
Kieve,142,3904
Lärz,543,9242
Leizen,470,5978
Ludorf,487,222
Massow,202,103
Melz,359,5714
Priborn,360,5708
Rechlin,2141,2091
"Röbel/Müritz, Stadt",5212,9724
Schwarz,378,2244
Sietow,637,8143
Stuer,272,4228
Vipperow,414,5670
Wredenhagen,500,9500
Zepkow,213,9499
"Grimmen, Stadt",10090,7060
"Marlow, Stadt",4748,2468
Zingst,3102,4960
Süderholz,4038,9508
Altenpleen,973,2638
Groß Mohrdorf,776,7985
Klausdorf,659,3088
Kramerhof,1756,11121
Preetz,1008,1264
Prohn,1961,1735
Ahrenshoop,660,7007
Born a. Darß,1154,11086
Dierhagen,1523,5167
Prerow,1553,2090
Wieck a. Darß,726,693
Wustrow,1186,5969
"Franzburg, Stadt",1516,9158
Glewitz,552,9515
Papenhagen,566,5253
"Richtenberg, Stadt",1414,8472
Splietsdorf,507,5143
Velgast,1860,7239
Weitenhagen,253,8485
Wendisch Baggendorf,546,4932
Gremersdorf-Buchholz,665,2532
Millienhagen-Oebelitz,369,9928
Elmenhorst,773,7974
Wittenhagen,1137,10926
Sundhagen,5213,9084
Groß Kordshagen,357,10681
Jakobsdorf,472,1265
Kummerow,316,4147
Lüssow,807,2283
Neu Bartelshagen,323,3802
Niepars,1847,10820
Pantelitz,716,3956
Steinhagen,2536,2
Wendorf,939,2237
Zarrendorf,1035,1620
"Bad Sülze, Stadt",1741,7801
Dettmannsdorf,986,2474
Deyelsdorf,504,2462
Drechow,250,9251
Eixen,783,3919
Grammendorf,562,138
Gransebieth,600,3483
Hugoldsdorf,143,321
"Tribsees, Stadt",2704,2463
Lindholz,687,2464
"Ribnitz-Damgarten, Stadt",15133,11120
Schlemmin,299,1706
Semlow,760,2467
Ahrenshagen-Daskow,2068,2469
Bartelshagen II b. Barth,389,2017
"Barth, Stadt",8684,11119
Fuhlendorf,813,1077
Karnin,217,4712
Löbnitz,630,8007
Lüdershagen,586,805
Pruchten,734,3893
Saal,1171,4601
Trinwillershagen,1200,7628
Divitz-Spoldershagen,475,3613
Kenz-Küstrow,537,10680
Boltenhagen,2454,11118
"Grevesmühlen, Stadt",10700,5735
Insel Poel,2561,8709
Bernstorf,341,7109
Börzow,724,4086
Gägelow,2551,4131
Mallentin,687,6515
Plüschow,508,6758
Roggenstorf,466,1115
Rüting,537,6502
Testorf-Steinfort,634,10543
Upahl,1066,2207
Warnow,648,3021
"Klütz, Stadt",3068,3907
Zierow,737,2030
Kalkhorst,1807,4981
Hohenkirchen,1315,5947
Damshagen,1250,10209
Benz,610,3840
Blowatz,1109,3768
Boiensdorf,514,3817
Hornstorf,1068,625
Krusenhagen,520,2581
Neuburg,2075,6246
Carlow,1184,3015
Dechow,212,6720
Groß Molzahn,363,2371
Holdorf,405,4181
Köchelstorf,400,1116
Nesow,240,4518
"Rehna, Stadt",3020,9529
Rieps,364,227
Schlagsdorf,1097,10982
Thandorf,171,10979
Utecht,320,10981
Vitense,317,3272
Wedendorf,262,683
Königsfeld,952,9250
Dragun,782,6651
"Gadebusch, Stadt",5618,7389
Kneese,309,11068
Krembz,894,3559
Mühlen Eichsen,970,2563
Roggendorf,1017,8416
Rögnitz,191,6415
Veelböken,704,1054
"Dassow, Stadt",3989,6757
Grieben,171,4930
Groß Siemz,309,810
Lockwisch,400,8347
Lüdersdorf,5101,10980
Menzendorf,253,4194
Niendorf,322,1504
Papenhusen,329,10242
Roduchelstorf,243,1048
"Schönberg, Stadt",4395,9240
Selmsdorf,2657,5064
Bibow,385,8913
Glasin,822,3581
Jesendorf,458,2204
Lübberstorf,217,2727
"Neukloster, Stadt",3891,4451
Passee,184,4761
"Warin, Stadt",3430,7958
Zurow,1341,6123
Züsow,310,1712
Bad Kleinen,3650,7101
Barnekow,628,4884
Dorf Mecklenburg,2872,9384
Groß Stieten,543,9541
Hohen Viecheln,657,8623
Lübow,1537,9286
Metelsdorf,464,4564
Ventschow,718,6813
Bobitz,2510,6316
Alt Meteln,1234,129
Brüsewitz,2102,1672
Cramonshagen,512,7838
Dalberg-Wendelstorf,534,1623
Gottesgabe,783,4145
Grambow,640,8089
Klein Trebbow,863,6615
Lübstorf,1507,6700
Lützow,1525,1683
Perlin,364,4440
Pingelshagen,532,6268
Pokrent,685,83
Seehof,966,6354
Zickhusen,560,2038
Schildetal,832,10210
"Anklam, Stadt",13096,11117
Heringsdorf,9033,10070
Behrenhoff,764,4875
Dargelin,379,3503
Dersekow,1055,3091
Diedrichshagen,494,612
Hinrichshagen,830,7460
Levenhagen,399,6329
Mesekenhagen,1067,1411
Neuenkirchen,2297,11116
Wackerow,1401,9506
Weitenhagen,1516,5912
Brünzow,626,5553
Hanshagen,913,5666
Katzow,617,5352
Kemnitz,1111,6254
Kröslin,1793,5130
Loissin,798,6304
Lubmin,1991,11115
Neu Boltenhagen,616,3438
Rubenow,833,2947
Wusterhusen,1212,122
Buddenhagen,443,4737
Buggenhagen,237,1457
Hohendorf,950,9709
Krummin,247,10611
"Lassan, Stadt",1579,5123
Lütow,379,10977
Sauzin,407,9442
"Wolgast, Stadt",11210,10081
Zemitz,735,2560
Karlshagen,3114,10079
Mölschow,801,10080
Peenemünde,279,10078
Trassenheide,896,10075
Zinnowitz,3935,10970
Benz,991,10860
Dargen,538,10823
Garz,241,10657
Kamminke,288,10654
Korswandt,597,5455
Koserow,1707,10959
Loddin,1023,10955
Pudagla,429,10867
Rankwitz,647,10685
Stolpe auf Usedom,373,10827
Ückeritz,1020,10872
"Usedom, Stadt",1872,10853
Zempin,956,10960
Zirchow,601,8808
Mellenthin,473,6576
Bandelin,554,8878
Gribow,166,6338
Groß Kiesow,1340,8079
Groß Polzin,426,10520
"Gützkow, Stadt",2825,9091
Karlsburg,1334,10917
Klein Bünzow,758,8776
Kölzin,310,9634
Lühmannsdorf,689,5292
Murchin,807,11114
Rubkow,681,2015
Schmatzin,310,5303
Wrangelsburg,214,2714
Ziethen,492,7085
Züssow,1387,7008
Bargischow,348,11113
Blesewitz,257,4151
Boldekow,511,5662
Bugewitz,288,11112
Butzow,452,10525
Ducherow,2607,921
Iven,188,189
Krien,755,1561
Krusenfelde,187,3492
Liepen,313,8218
Medow,572,10539
Neetzow,593,6114
Neu Kosenow,549,3337
Neuendorf A,145,920
Neuendorf B,159,7294
Neuenkirchen,251,8351
Postlow,339,4434
Putzar,195,3643
Rossin,167,4017
Sarnow,443,7592
Spantekow,1115,6111
Stolpe,343,3245
"Parchim, Stadt",17452,3374
Banzkow,2771,706
Plate,3373,1788
Sukow,1472,4820
Barnin,451,2088
Bülow,365,7901
"Crivitz, Stadt",5058,4446
Demen,988,3138
Friedrichsruhe,897,5999
Göhren,404,5027
Tramm,542,8975
Zapel,412,4779
Cambs,636,7871
Gneven,377,6744
Godern,333,4260
Langen Brütz,486,9303
Leezen,2173,8835
Pinnow,1560,9813
Raben Steinfeld,1067,6682
Dobin am See,1906,3969
Blankenberg,422,766
Borkow,483,611
"Brüel, Stadt",2788,4172
Dabel,1477,1059
Hohen Pritz,378,939
Kobrow,428,598
Langen Jarchow,256,242
Mustin,426,8361
"Sternberg, Stadt",4339,5917
Weitendorf,386,5594
Witzin,484,1557
Zahrensdorf,299,8951
Kuhlen-Wendorf,879,6780
Gischow,265,2501
Granzin,500,6522
Herzberg,311,4910
Karbow-Vietlübbe,366,1428
Kreien,414,2552
Kritzow,477,4865
"Lübz, Stadt",6117,2502
Lutheran,315,2664
Marnitz,795,5307
Passow,684,2503
Siggelkow,927,4456
Suckow,567,1934
Tessenow,609,3967
Wahlstorf,158,6271
Werder,366,2843
Gallin-Kuppentin,511,3577
Damm,504,2607
Domsühl,1019,1233
Grebbin,512,2243
Groß Godems,401,9032
Groß Niendorf,221,4340
Karrenzin,600,3006
Rom,822,5984
Severin,306,1377
Spornitz,1332,2829
Stolpe,379,4357
Ziegendorf,642,4919
Zölkow,561,8655
Lewitzrand,1489,10211
Ganzlin,518,9660
"Plau am See, Stadt",6167,7299
Wendisch Priborn,430,4007
Barkhagen,634,8478
Buchberg,523,5828
Diestelow,468,9310
Dobbertin,1157,1831
"Goldberg, Stadt",3185,2542
Mestlin,786,1730
Neu Poserin,553,9750
Wendisch Waren,346,3318
Techentin,741,10212
Binz,5199,5350
"Putbus, Stadt",4373,11111
"Sassnitz, Stadt",9749,10684
Baabe,858,31
Gager,413,3847
Göhren,1267,2019
Lancken-Granitz,389,11110
Middelhagen,572,4679
Sellin,2435,867
Thiessow,386,9759
Zirkow,651,8219
Altenkirchen,998,2106
Breege,664,11109
Dranske,1227,7821
Glowe,987,7922
Lohme,466,383
Putgarten,218,261
Sagard,2474,4686
Wiek,1164,11108
Altefähr,1196,6411
Dreschvitz,809,431
Gingst,1389,965
Insel Hiddensee,995,9702
Kluis,398,5105
Neuenkirchen,336,2087
Rambin,991,7494
Samtens,1999,3586
Schaprode,476,1971
Trent,733,5509
Ummanz,581,814
"Bergen auf Rügen, Stadt",13926,9452
Buschvitz,249,9455
"Garz/Rügen, Stadt",2294,3952
Gustow,629,2744
Lietzow,262,9451
Parchtitz,761,48
Patzig,476,9454
Poseritz,1069,4676
Ralswiek,238,11107
Rappin,331,9453
Sehlen,867,20
"Pasewalk, Stadt",10674,5862
"Strasburg (Uckermark), Stadt",5324,7256
"Ueckermünde, Stadt",9085,11106
Bergholz,374,2246
Blankensee,574,6869
Boock,605,3179
Glasow,171,624
Grambow,896,6659
Krackow,668,1972
Löcknitz,3070,2354
Nadrensee,365,4811
"Penkun, Stadt",1951,4674
Plöwen,290,2553
Ramin,674,6630
Rossow,447,2573
Rothenklempenow,652,162
Blumenhagen,342,3698
Brietzig,194,1818
Damerow,136,7530
Fahrenwalde,334,4887
Groß Luckow,203,1226
Jatznick,1844,4985
Klein Luckow,228,5044
Koblentz,230,7673
Krugsdorf,423,4783
Nieden,180,1312
Papendorf,258,4390
Polzow,244,8920
Rollwitz,598,5928
Schönwalde,491,10502
Viereck,1278,592
Zerrenthin,481,3690
Züsedom,240,4047
Ahlbeck,697,7200
Altwarp,527,11085
"Eggesin, Stadt",5041,5066
Grambin,437,11105
Hintersee,337,4656
Leopoldshagen,726,2119
Liepgarten,788,10679
Luckow,644,11084
Meiersberg,427,5845
