ID_2,TAXONOMY,BUILDINGS,SETTLEMENT_TYPE
19,W/LPB+CDL/HBET:1-3,38.8086,URBAN
19,CR/LFINF+CDN/HBET:4-10,4143.61536,RURAL
19,CR/LFINF+CDN/HBET:4-10,2797.9841,URBAN
19,CR/LWAL+CDN/HBET:4-10,5415.22947,RURAL
19,CR/LWAL+CDN/HBET:4-10,3656.6439,URBAN
20,CR/LFINF+CDL/HBET:4-10,451.82463,RURAL
20,CR/LFINF+CDL/HBET:4-10,251.912235,URBAN
20,CR/LWAL+CDL/HBET:4-10,590.482905,RURAL
20,CR/LWAL+CDL/HBET:4-10,329.22036,URBAN
20,MUR+CB/LWAL+CDN/HBET:1-2,390.6367,RURAL
20,MUR+CB/LWAL+CDN/HBET:1-2,217.7973,URBAN
20,MUR+CL/LWAL+CDN/HBET:1-3,781.2734,RURAL
20,MUR+CL/LWAL+CDN/HBET:1-3,435.5945,URBAN
20,MUR+CL/LWAL+CDN/HBET:1-4,1628.2448,RURAL
20,MUR+CL/LWAL+CDN/HBET:1-4,907.8186,URBAN
20,MUR+CL/LWAL+CDN/HBET:1-4,1250.0375,RURAL
20,MUR+CL/LWAL+CDN/HBET:1-4,696.9512,URBAN
20,MUR+ST/LWAL+CDN/HBET:1-4,1093.7828,RURAL
20,MUR+ST/LWAL+CDN/HBET:1-4,609.8323,URBAN
20,W/LPB+CDL/HBET:1-3,35.5124,RURAL
20,W/LPB+CDL/HBET:1-3,19.7998,URBAN
20,CR/LFINF+CDN/HBET:4-10,2560.33957,RURAL
20,CR/LFINF+CDN/HBET:4-10,1427.502665,URBAN
20,CR/LWAL+CDN/HBET:4-10,3346.069795,RURAL
20,CR/LWAL+CDN/HBET:4-10,1865.58204,URBAN
21,CR/LFINF+CDL/HBET:4-10,591.18003,RURAL
21,CR/LFINF+CDL/HBET:4-10,270.41508,URBAN
21,CR/LWAL+CDL/HBET:4-10,772.60443,RURAL
21,CR/LWAL+CDL/HBET:4-10,353.401455,URBAN
